Speaker,Utterance,Target.Vowel,Intended.Focus,Rater,Trial,Rated.As,As.Background,As.Broad,As.Narrow,As.Contrastive,Int.Foc.Num,Correct
F1,FOKUS101,i,broad,AH,18,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,AL,15,1,0,1,0,0,2,0
F1,FOKUS101,i,broad,BB,18,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,JK,26,2,0,1,0,0,2,1
F1,FOKUS101,i,broad,ST,6,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,TW,2,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,TS,24,2,0,1,0,0,2,1
F1,FOKUS101,i,broad,MB,17,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,KS,11,2,0,1,0,0,2,1
F1,FOKUS101,i,broad,OB,25,2,0,1,0,0,2,1
F1,FOKUS101,i,broad,AL2,19,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,NS,14,2,0,1,0,0,2,1
F1,FOKUS101,i,broad,SU,28,2,0,1,0,0,2,1
F1,FOKUS101,i,broad,AS,26,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,CE,2,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,NL,11,2,0,1,0,0,2,1
F1,FOKUS101,i,broad,CF,14,2,0,1,0,0,2,1
F1,FOKUS101,i,broad,KS2,27,3,0,0,1,0,2,0
F1,FOKUS101,i,broad,SH,23,4,0,0,0,1,2,0
F1,FOKUS101,i,broad,TR,19,2,0,1,0,0,2,1
F1,FOKUS103,o,contrastive,AH,18,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,AL,2,3,0,0,1,0,4,0
F1,FOKUS103,o,contrastive,BB,17,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,JK,3,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,ST,11,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,TW,18,3,0,0,1,0,4,0
F1,FOKUS103,o,contrastive,TS,24,3,0,0,1,0,4,0
F1,FOKUS103,o,contrastive,MB,14,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,KS,23,3,0,0,1,0,4,0
F1,FOKUS103,o,contrastive,OB,26,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,AL2,22,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,NS,14,2,0,1,0,0,4,0
F1,FOKUS103,o,contrastive,SU,17,3,0,0,1,0,4,0
F1,FOKUS103,o,contrastive,AS,21,3,0,0,1,0,4,0
F1,FOKUS103,o,contrastive,CE,16,2,0,1,0,0,4,0
F1,FOKUS103,o,contrastive,NL,17,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,CF,12,3,0,0,1,0,4,0
F1,FOKUS103,o,contrastive,KS2,11,1,1,0,0,0,4,0
F1,FOKUS103,o,contrastive,SH,4,4,0,0,0,1,4,1
F1,FOKUS103,o,contrastive,TR,4,2,0,1,0,0,4,0
F1,FOKUS105,a,broad,AH,21,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,AL,12,1,0,1,0,0,2,0
F1,FOKUS105,a,broad,BB,1,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,JK,3,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,ST,17,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,TW,18,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,TS,16,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,MB,24,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,KS,4,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,OB,22,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,AL2,13,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,NS,7,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,SU,1,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,AS,17,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,CE,5,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,NL,4,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,CF,17,2,0,1,0,0,2,1
F1,FOKUS105,a,broad,KS2,13,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,SH,18,3,0,0,1,0,2,0
F1,FOKUS105,a,broad,TR,9,3,0,0,1,0,2,0
F1,FOKUS106,i,background,AH,25,1,1,0,0,0,1,1
F1,FOKUS106,i,background,AL,1,1,1,0,0,0,1,1
F1,FOKUS106,i,background,BB,4,1,1,0,0,0,1,1
F1,FOKUS106,i,background,JK,17,1,1,0,0,0,1,1
F1,FOKUS106,i,background,ST,9,1,1,0,0,0,1,1
F1,FOKUS106,i,background,TW,10,1,1,0,0,0,1,1
F1,FOKUS106,i,background,TS,25,1,1,0,0,0,1,1
F1,FOKUS106,i,background,MB,12,1,1,0,0,0,1,1
F1,FOKUS106,i,background,KS,12,1,1,0,0,0,1,1
F1,FOKUS106,i,background,OB,4,1,1,0,0,0,1,1
F1,FOKUS106,i,background,AL2,21,1,1,0,0,0,1,1
F1,FOKUS106,i,background,NS,27,1,1,0,0,0,1,1
F1,FOKUS106,i,background,SU,13,1,1,0,0,0,1,1
F1,FOKUS106,i,background,AS,7,1,1,0,0,0,1,1
F1,FOKUS106,i,background,CE,13,1,1,0,0,0,1,1
F1,FOKUS106,i,background,NL,18,1,1,0,0,0,1,1
F1,FOKUS106,i,background,CF,3,1,1,0,0,0,1,1
F1,FOKUS106,i,background,KS2,17,1,1,0,0,0,1,1
F1,FOKUS106,i,background,SH,27,1,1,0,0,0,1,1
F1,FOKUS106,i,background,TR,3,1,1,0,0,0,1,1
F1,FOKUS107,o,narrow,AH,4,3,0,0,1,0,3,1
F1,FOKUS107,o,narrow,AL,12,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,BB,2,3,0,0,1,0,3,1
F1,FOKUS107,o,narrow,JK,23,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,ST,12,3,0,0,1,0,3,1
F1,FOKUS107,o,narrow,TW,4,3,0,0,1,0,3,1
F1,FOKUS107,o,narrow,TS,28,3,0,0,1,0,3,1
F1,FOKUS107,o,narrow,MB,20,3,0,0,1,0,3,1
F1,FOKUS107,o,narrow,KS,12,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,OB,21,3,0,0,1,0,3,1
F1,FOKUS107,o,narrow,AL2,2,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,NS,27,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,SU,5,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,AS,27,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,CE,28,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,NL,4,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,CF,25,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,KS2,13,2,0,1,0,0,3,0
F1,FOKUS107,o,narrow,SH,19,3,0,0,1,0,3,1
F1,FOKUS107,o,narrow,TR,12,2,0,1,0,0,3,0
F1,FOKUS108,a,contrastive,AH,6,3,0,0,1,0,4,0
F1,FOKUS108,a,contrastive,AL,3,3,0,0,1,0,4,0
F1,FOKUS108,a,contrastive,BB,18,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,JK,15,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,ST,10,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,TW,14,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,TS,17,3,0,0,1,0,4,0
F1,FOKUS108,a,contrastive,MB,21,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,KS,11,2,0,1,0,0,4,0
F1,FOKUS108,a,contrastive,OB,15,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,AL2,24,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,NS,23,2,0,1,0,0,4,0
F1,FOKUS108,a,contrastive,SU,17,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,AS,8,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,CE,18,2,0,1,0,0,4,0
F1,FOKUS108,a,contrastive,NL,23,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,CF,7,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,KS2,24,4,0,0,0,1,4,1
F1,FOKUS108,a,contrastive,SH,12,3,0,0,1,0,4,0
F1,FOKUS108,a,contrastive,TR,17,4,0,0,0,1,4,1
F1,FOKUS110,o,background,AH,6,1,1,0,0,0,1,1
F1,FOKUS110,o,background,AL,9,1,1,0,0,0,1,1
F1,FOKUS110,o,background,BB,24,1,1,0,0,0,1,1
F1,FOKUS110,o,background,JK,5,1,1,0,0,0,1,1
F1,FOKUS110,o,background,ST,15,1,1,0,0,0,1,1
F1,FOKUS110,o,background,TW,22,1,1,0,0,0,1,1
F1,FOKUS110,o,background,TS,25,1,1,0,0,0,1,1
F1,FOKUS110,o,background,MB,13,1,1,0,0,0,1,1
F1,FOKUS110,o,background,KS,15,1,1,0,0,0,1,1
F1,FOKUS110,o,background,OB,2,1,1,0,0,0,1,1
F1,FOKUS110,o,background,AL2,18,1,1,0,0,0,1,1
F1,FOKUS110,o,background,NS,21,1,1,0,0,0,1,1
F1,FOKUS110,o,background,SU,24,1,1,0,0,0,1,1
F1,FOKUS110,o,background,AS,8,1,1,0,0,0,1,1
F1,FOKUS110,o,background,CE,10,1,1,0,0,0,1,1
F1,FOKUS110,o,background,NL,11,1,1,0,0,0,1,1
F1,FOKUS110,o,background,CF,6,1,1,0,0,0,1,1
F1,FOKUS110,o,background,KS2,8,1,1,0,0,0,1,1
F1,FOKUS110,o,background,SH,8,4,0,0,0,1,1,0
F1,FOKUS110,o,background,TR,10,1,1,0,0,0,1,1
F1,FOKUS111,i,narrow,AH,4,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,AL,9,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,BB,15,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,JK,7,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,ST,17,4,0,0,0,1,3,0
F1,FOKUS111,i,narrow,TW,3,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,TS,14,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,MB,5,2,0,1,0,0,3,0
F1,FOKUS111,i,narrow,KS,24,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,OB,3,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,AL2,10,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,NS,5,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,SU,23,2,0,1,0,0,3,0
F1,FOKUS111,i,narrow,AS,6,4,0,0,0,1,3,0
F1,FOKUS111,i,narrow,CE,27,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,NL,4,2,0,1,0,0,3,0
F1,FOKUS111,i,narrow,CF,15,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,KS2,1,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,SH,19,3,0,0,1,0,3,1
F1,FOKUS111,i,narrow,TR,5,2,0,1,0,0,3,0
F1,FOKUS113,a,background,AH,13,1,1,0,0,0,1,1
F1,FOKUS113,a,background,AL,22,1,1,0,0,0,1,1
F1,FOKUS113,a,background,BB,20,1,1,0,0,0,1,1
F1,FOKUS113,a,background,JK,14,1,1,0,0,0,1,1
F1,FOKUS113,a,background,ST,5,1,1,0,0,0,1,1
F1,FOKUS113,a,background,TW,15,1,1,0,0,0,1,1
F1,FOKUS113,a,background,TS,5,1,1,0,0,0,1,1
F1,FOKUS113,a,background,MB,13,1,1,0,0,0,1,1
F1,FOKUS113,a,background,KS,23,1,1,0,0,0,1,1
F1,FOKUS113,a,background,OB,6,1,1,0,0,0,1,1
F1,FOKUS113,a,background,AL2,15,1,1,0,0,0,1,1
F1,FOKUS113,a,background,NS,21,1,1,0,0,0,1,1
F1,FOKUS113,a,background,SU,6,1,1,0,0,0,1,1
F1,FOKUS113,a,background,AS,2,1,1,0,0,0,1,1
F1,FOKUS113,a,background,CE,16,1,1,0,0,0,1,1
F1,FOKUS113,a,background,NL,14,1,1,0,0,0,1,1
F1,FOKUS113,a,background,CF,27,1,1,0,0,0,1,1
F1,FOKUS113,a,background,KS2,27,1,1,0,0,0,1,1
F1,FOKUS113,a,background,SH,4,1,1,0,0,0,1,1
F1,FOKUS113,a,background,TR,14,1,1,0,0,0,1,1
F1,FOKUS114,o,broad,AH,5,3,0,0,1,0,2,0
F1,FOKUS114,o,broad,AL,13,1,0,1,0,0,2,0
F1,FOKUS114,o,broad,BB,15,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,JK,24,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,ST,22,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,TW,21,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,TS,8,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,MB,24,3,0,0,1,0,2,0
F1,FOKUS114,o,broad,KS,24,3,0,0,1,0,2,0
F1,FOKUS114,o,broad,OB,10,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,AL2,19,3,0,0,1,0,2,0
F1,FOKUS114,o,broad,NS,11,3,0,0,1,0,2,0
F1,FOKUS114,o,broad,SU,6,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,AS,6,3,0,0,1,0,2,0
F1,FOKUS114,o,broad,CE,12,3,0,0,1,0,2,0
F1,FOKUS114,o,broad,NL,7,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,CF,9,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,KS2,7,2,0,1,0,0,2,1
F1,FOKUS114,o,broad,SH,11,4,0,0,0,1,2,0
F1,FOKUS114,o,broad,TR,6,3,0,0,1,0,2,0
F1,FOKUS115,i,contrastive,AH,28,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,AL,3,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,BB,22,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,JK,6,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,ST,1,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,TW,24,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,TS,28,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,MB,11,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,KS,28,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,OB,11,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,AL2,15,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,NS,21,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,SU,19,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,AS,20,3,0,0,1,0,4,0
F1,FOKUS115,i,contrastive,CE,6,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,NL,17,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,CF,16,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,KS2,14,3,0,0,1,0,4,0
F1,FOKUS115,i,contrastive,SH,26,4,0,0,0,1,4,1
F1,FOKUS115,i,contrastive,TR,8,4,0,0,0,1,4,1
F1,FOKUS116,a,narrow,AH,26,3,0,0,1,0,3,1
F1,FOKUS116,a,narrow,AL,2,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,BB,8,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,JK,12,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,ST,20,3,0,0,1,0,3,1
F1,FOKUS116,a,narrow,TW,2,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,TS,4,3,0,0,1,0,3,1
F1,FOKUS116,a,narrow,MB,26,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,KS,13,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,OB,14,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,AL2,1,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,NS,28,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,SU,7,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,AS,6,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,CE,27,3,0,0,1,0,3,1
F1,FOKUS116,a,narrow,NL,21,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,CF,18,2,0,1,0,0,3,0
F1,FOKUS116,a,narrow,KS2,25,3,0,0,1,0,3,1
F1,FOKUS116,a,narrow,SH,27,1,1,0,0,0,3,0
F1,FOKUS116,a,narrow,TR,11,3,0,0,1,0,3,1
F1,FOKUS118,i,broad,AH,1,3,0,0,1,0,2,0
F1,FOKUS118,i,broad,AL,21,1,0,1,0,0,2,0
F1,FOKUS118,i,broad,BB,1,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,JK,4,3,0,0,1,0,2,0
F1,FOKUS118,i,broad,ST,26,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,TW,6,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,TS,21,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,MB,4,3,0,0,1,0,2,0
F1,FOKUS118,i,broad,KS,9,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,OB,22,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,AL2,18,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,NS,24,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,SU,4,3,0,0,1,0,2,0
F1,FOKUS118,i,broad,AS,15,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,CE,23,3,0,0,1,0,2,0
F1,FOKUS118,i,broad,NL,20,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,CF,9,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,KS2,10,3,0,0,1,0,2,0
F1,FOKUS118,i,broad,SH,10,2,0,1,0,0,2,1
F1,FOKUS118,i,broad,TR,13,2,0,1,0,0,2,1
F1,FOKUS120,o,contrastive,AH,8,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,AL,15,3,0,0,1,0,4,0
F1,FOKUS120,o,contrastive,BB,11,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,JK,8,3,0,0,1,0,4,0
F1,FOKUS120,o,contrastive,ST,19,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,TW,17,3,0,0,1,0,4,0
F1,FOKUS120,o,contrastive,TS,2,3,0,0,1,0,4,0
F1,FOKUS120,o,contrastive,MB,1,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,KS,26,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,OB,8,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,AL2,14,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,NS,6,3,0,0,1,0,4,0
F1,FOKUS120,o,contrastive,SU,11,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,AS,16,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,CE,3,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,NL,19,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,CF,17,3,0,0,1,0,4,0
F1,FOKUS120,o,contrastive,KS2,26,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,SH,17,4,0,0,0,1,4,1
F1,FOKUS120,o,contrastive,TR,19,2,0,1,0,0,4,0
F1,FOKUS121,a,broad,AH,3,3,0,0,1,0,2,0
F1,FOKUS121,a,broad,AL,19,1,0,1,0,0,2,0
F1,FOKUS121,a,broad,BB,2,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,JK,13,3,0,0,1,0,2,0
F1,FOKUS121,a,broad,ST,8,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,TW,10,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,TS,13,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,MB,1,3,0,0,1,0,2,0
F1,FOKUS121,a,broad,KS,19,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,OB,12,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,AL2,2,3,0,0,1,0,2,0
F1,FOKUS121,a,broad,NS,20,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,SU,11,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,AS,28,3,0,0,1,0,2,0
F1,FOKUS121,a,broad,CE,4,3,0,0,1,0,2,0
F1,FOKUS121,a,broad,NL,6,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,CF,26,2,0,1,0,0,2,1
F1,FOKUS121,a,broad,KS2,16,3,0,0,1,0,2,0
F1,FOKUS121,a,broad,SH,3,3,0,0,1,0,2,0
F1,FOKUS121,a,broad,TR,18,3,0,0,1,0,2,0
F1,FOKUS122,i,background,AH,8,1,1,0,0,0,1,1
F1,FOKUS122,i,background,AL,27,1,1,0,0,0,1,1
F1,FOKUS122,i,background,BB,9,1,1,0,0,0,1,1
F1,FOKUS122,i,background,JK,5,1,1,0,0,0,1,1
F1,FOKUS122,i,background,ST,21,1,1,0,0,0,1,1
F1,FOKUS122,i,background,TW,27,1,1,0,0,0,1,1
F1,FOKUS122,i,background,TS,23,1,1,0,0,0,1,1
F1,FOKUS122,i,background,MB,21,1,1,0,0,0,1,1
F1,FOKUS122,i,background,KS,17,1,1,0,0,0,1,1
F1,FOKUS122,i,background,OB,23,1,1,0,0,0,1,1
F1,FOKUS122,i,background,AL2,7,1,1,0,0,0,1,1
F1,FOKUS122,i,background,NS,19,1,1,0,0,0,1,1
F1,FOKUS122,i,background,SU,12,1,1,0,0,0,1,1
F1,FOKUS122,i,background,AS,19,1,1,0,0,0,1,1
F1,FOKUS122,i,background,CE,14,1,1,0,0,0,1,1
F1,FOKUS122,i,background,NL,7,1,1,0,0,0,1,1
F1,FOKUS122,i,background,CF,17,1,1,0,0,0,1,1
F1,FOKUS122,i,background,KS2,24,1,1,0,0,0,1,1
F1,FOKUS122,i,background,SH,22,1,1,0,0,0,1,1
F1,FOKUS122,i,background,TR,16,1,1,0,0,0,1,1
F1,FOKUS123,o,narrow,AH,13,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,AL,8,2,0,1,0,0,3,0
F1,FOKUS123,o,narrow,BB,8,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,JK,6,2,0,1,0,0,3,0
F1,FOKUS123,o,narrow,ST,8,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,TW,26,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,TS,12,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,MB,11,2,0,1,0,0,3,0
F1,FOKUS123,o,narrow,KS,28,2,0,1,0,0,3,0
F1,FOKUS123,o,narrow,OB,22,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,AL2,13,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,NS,9,2,0,1,0,0,3,0
F1,FOKUS123,o,narrow,SU,25,2,0,1,0,0,3,0
F1,FOKUS123,o,narrow,AS,5,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,CE,13,2,0,1,0,0,3,0
F1,FOKUS123,o,narrow,NL,10,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,CF,13,2,0,1,0,0,3,0
F1,FOKUS123,o,narrow,KS2,1,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,SH,27,3,0,0,1,0,3,1
F1,FOKUS123,o,narrow,TR,5,3,0,0,1,0,3,1
F1,FOKUS124,a,contrastive,AH,14,3,0,0,1,0,4,0
F1,FOKUS124,a,contrastive,AL,4,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,BB,14,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,JK,20,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,ST,16,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,TW,20,3,0,0,1,0,4,0
F1,FOKUS124,a,contrastive,TS,7,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,MB,8,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,KS,3,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,OB,7,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,AL2,6,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,NS,18,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,SU,18,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,AS,20,3,0,0,1,0,4,0
F1,FOKUS124,a,contrastive,CE,8,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,NL,25,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,CF,8,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,KS2,22,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,SH,9,4,0,0,0,1,4,1
F1,FOKUS124,a,contrastive,TR,28,4,0,0,0,1,4,1
F1,FOKUS126,o,background,AH,7,1,1,0,0,0,1,1
F1,FOKUS126,o,background,AL,25,1,1,0,0,0,1,1
F1,FOKUS126,o,background,BB,27,1,1,0,0,0,1,1
F1,FOKUS126,o,background,JK,2,1,1,0,0,0,1,1
F1,FOKUS126,o,background,ST,1,1,1,0,0,0,1,1
F1,FOKUS126,o,background,TW,28,1,1,0,0,0,1,1
F1,FOKUS126,o,background,TS,9,1,1,0,0,0,1,1
F1,FOKUS126,o,background,MB,10,1,1,0,0,0,1,1
F1,FOKUS126,o,background,KS,10,1,1,0,0,0,1,1
F1,FOKUS126,o,background,OB,11,1,1,0,0,0,1,1
F1,FOKUS126,o,background,AL2,1,1,1,0,0,0,1,1
F1,FOKUS126,o,background,NS,4,1,1,0,0,0,1,1
F1,FOKUS126,o,background,SU,23,1,1,0,0,0,1,1
F1,FOKUS126,o,background,AS,20,1,1,0,0,0,1,1
F1,FOKUS126,o,background,CE,26,1,1,0,0,0,1,1
F1,FOKUS126,o,background,NL,25,1,1,0,0,0,1,1
F1,FOKUS126,o,background,CF,7,1,1,0,0,0,1,1
F1,FOKUS126,o,background,KS2,10,1,1,0,0,0,1,1
F1,FOKUS126,o,background,SH,6,2,0,1,0,0,1,0
F1,FOKUS126,o,background,TR,15,1,1,0,0,0,1,1
F1,FOKUS127,i,narrow,AH,19,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,AL,18,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,BB,28,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,JK,13,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,ST,24,2,0,1,0,0,3,0
F1,FOKUS127,i,narrow,TW,25,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,TS,10,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,MB,28,2,0,1,0,0,3,0
F1,FOKUS127,i,narrow,KS,1,2,0,1,0,0,3,0
F1,FOKUS127,i,narrow,OB,2,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,AL2,26,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,NS,9,2,0,1,0,0,3,0
F1,FOKUS127,i,narrow,SU,5,4,0,0,0,1,3,0
F1,FOKUS127,i,narrow,AS,3,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,CE,24,2,0,1,0,0,3,0
F1,FOKUS127,i,narrow,NL,28,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,CF,24,3,0,0,1,0,3,1
F1,FOKUS127,i,narrow,KS2,22,2,0,1,0,0,3,0
F1,FOKUS127,i,narrow,SH,2,4,0,0,0,1,3,0
F1,FOKUS127,i,narrow,TR,1,3,0,0,1,0,3,1
F1,FOKUS129,a,background,AH,10,1,1,0,0,0,1,1
F1,FOKUS129,a,background,AL,27,1,1,0,0,0,1,1
